id,monto_transaccion,edad_cliente,dias_activo,num_transacciones,score_credito,categoria,region,es_anomalia_real
341,370.1087363134056,58.0,52.0,17.0,636.8988716702239,Tecnología,Norte,0
342,527.8593587680064,28.0,40.0,14.0,666.4328421569008,Retail,Norte,0
343,420.13883512535665,53.0,275.0,30.0,441.8489347958649,Retail,Sur,0
344,437.80641891604705,66.0,304.0,45.0,689.6896566471029,Salud,Centro,0
345,546.1941159327035,69.0,2.0,44.0,582.2604725692784,Retail,Sur,0
346,276.81975121452456,46.0,51.0,22.0,797.3004491541524,Servicios,Oriente,0
347,580.1991221729596,23.0,180.0,27.0,669.9130878940024,Tecnología,Centro,0
348,296.9644820996284,23.0,227.0,46.0,637.4862816685361,Tecnología,Centro,0
349,391.7092286248985,35.0,172.0,24.0,608.9090991428072,Retail,Norte,0
350,485.7634008668141,29.0,55.0,46.0,700.6737232821879,Tecnología,Centro,0
351,0.6573033502663661,130.0,-10.0,736.0,10.0,Retail,Centro,1
352,522.5568304983325,69.0,326.0,8.0,681.123007234701,Retail,Sur,0
353,519.1989936288126,33.0,271.0,33.0,754.0926678921625,Servicios,Centro,0
354,371.3440374287769,23.0,193.0,15.0,505.23064248662166,Servicios,Sur,0
355,546.5243769514418,20.0,171.0,36.0,535.6947652618977,Retail,Norte,0
356,353.31508249521164,44.0,305.0,36.0,680.501711206478,Retail,Sur,0
357,454.8612714523881,43.0,252.0,45.0,538.5062012507062,Tecnología,Norte,0
358,421.6500626402345,66.0,273.0,27.0,615.309801187665,Salud,Norte,0
359,354.0127820742647,18.0,334.0,15.0,683.5571914282599,Tecnología,Norte,0
360,456.5875427066994,36.0,167.0,6.0,603.0787479264029,Tecnología,Norte,0
361,396.8849044540114,69.0,154.0,46.0,613.8439216117193,Salud,Oriente,0
362,612.8677659669456,46.0,214.0,43.0,585.4974543452253,Servicios,Sur,0
363,468.0993449701545,44.0,13.0,23.0,493.1323521224374,Salud,Centro,0
364,552.1719289359943,32.0,158.0,9.0,585.5205112934561,Retail,Centro,0
365,219.9660656182034,51.0,356.0,5.0,614.6471986336248,Salud,Norte,0
366,484.2696019174728,59.0,133.0,10.0,599.4331341752871,Servicios,Centro,0
367,779.3183720415302,61.0,198.0,24.0,775.5998787999157,Tecnología,Centro,0
368,521.1888030144453,27.0,142.0,39.0,685.0124538827445,Tecnología,Norte,0
369,498.5498419054079,38.0,126.0,13.0,681.4583821587862,Salud,Oriente,0
370,418.6082671813788,38.0,298.0,29.0,635.3361954858192,Tecnología,Norte,0
371,657.1460821832633,64.0,257.0,46.0,739.5517729598704,Retail,Norte,0
372,718.4775389176161,51.0,332.0,37.0,670.9136330183975,Servicios,Oriente,0
373,541.9220747072516,46.0,6.0,42.0,569.3352890980591,Retail,Oriente,0
374,397.6347286911704,55.0,78.0,49.0,657.0294109664582,Salud,Sur,0
375,359.412004540959,66.0,319.0,18.0,576.1216176053357,Retail,Oriente,0
376,646.7049606408837,19.0,66.0,48.0,561.1255123827424,Retail,Norte,0
377,528.1281071238435,39.0,246.0,3.0,634.7942661679405,Servicios,Centro,0
378,529.0996149525466,31.0,37.0,13.0,613.5075043107714,Retail,Centro,0
379,0.5896284289253413,999.0,-10.0,909.0,10.0,Tecnología,Norte,1
380,553.7376460067253,41.0,2.0,37.0,655.404438726466,Salud,Norte,0
381,15392.477144343959,130.0,-10.0,965.0,10.0,Tecnología,Centro,1
382,366.3934349693782,43.0,115.0,1.0,772.9886041518241,Retail,Oriente,0
383,225.04525896822798,63.0,289.0,22.0,691.3362254918773,Tecnología,Centro,0
384,498.3623849845644,20.0,229.0,24.0,726.3478663273359,Tecnología,Oriente,0
385,577.2726551932229,37.0,181.0,3.0,810.8740889920412,Salud,Sur,0
386,480.48008953461107,63.0,153.0,24.0,656.87947845981,Servicios,Centro,0
387,490.4338146912321,38.0,71.0,36.0,477.5193595152497,Salud,Sur,0
388,629.1488188959663,67.0,227.0,18.0,695.6939253032838,Tecnología,Oriente,0
389,547.6389565398608,53.0,362.0,31.0,607.3184379453696,Salud,Oriente,0
390,212.6887634119434,47.0,159.0,1.0,505.96170466126557,Salud,Oriente,0
391,366.74831787026267,37.0,73.0,2.0,613.5615000916146,Tecnología,Oriente,0
392,551.4507726153936,56.0,165.0,45.0,600.7059932660381,Retail,Norte,0
393,679.8049328356078,57.0,305.0,19.0,612.8495686243641,Retail,Sur,0
394,210.4663602884612,39.0,171.0,41.0,501.45516784478673,Retail,Oriente,0
395,441.6430509112003,43.0,218.0,5.0,675.5275867218859,Retail,Centro,0
396,582.8582424881322,59.0,357.0,12.0,534.2396338867987,Retail,Centro,0
397,663.663467577669,60.0,336.0,9.0,640.8542265596202,Tecnología,Sur,0
398,687.7661626003885,48.0,156.0,16.0,659.8992011529112,Tecnología,Oriente,0
399,366.5106233619898,46.0,69.0,7.0,661.0564103482624,Retail,Centro,0
400,602.9571057508584,41.0,32.0,20.0,850.0,Servicios,Norte,0
401,478.4928049460294,35.0,350.0,2.0,736.5881543833389,Servicios,Oriente,0
402,335.8208960905202,45.0,341.0,30.0,552.6717027768476,Retail,Sur,0
403,537.979311400797,43.0,191.0,4.0,676.5596394765548,Tecnología,Centro,0
404,465.6532460191197,59.0,274.0,46.0,595.2355180656159,Tecnología,Oriente,0
405,312.1089113383383,52.0,281.0,44.0,513.0821472215632,Servicios,Oriente,0
406,242.32531643136144,47.0,47.0,6.0,588.531547236167,Servicios,Centro,0
407,557.6895990687091,59.0,172.0,6.0,629.0750479146878,Tecnología,Centro,0
408,635.3622628819163,41.0,72.0,5.0,682.0247926647738,Retail,Norte,0
409,502.62225746281314,26.0,165.0,29.0,592.8944402225031,Salud,Norte,0
410,542.8245270979411,30.0,202.0,13.0,681.2363945643106,Tecnología,Oriente,0
411,390.1812660984889,50.0,244.0,5.0,594.7907567078444,Tecnología,Centro,0
412,487.5814078320847,34.0,355.0,32.0,660.1493581036674,Servicios,Oriente,0
413,372.51027057685246,56.0,47.0,7.0,586.4765166640917,Salud,Sur,0
414,536.5660495705317,50.0,124.0,22.0,626.8099507620104,Retail,Centro,0
415,14695.816252047991,130.0,-10.0,1528.0,1200.0,Tecnología,Centro,1
416,596.4302023254322,56.0,340.0,6.0,776.0542073736528,Salud,Sur,0
417,620.2094477181809,18.0,336.0,16.0,620.3431692421516,Salud,Oriente,0
418,516.5889718470419,37.0,29.0,24.0,628.1036803345785,Salud,Sur,0
419,552.1861125756377,61.0,83.0,37.0,711.2764362180986,Retail,Centro,0
420,675.5963469463475,28.0,135.0,38.0,689.7074427472585,Salud,Oriente,0
421,642.9371543706638,67.0,180.0,26.0,634.4016091104171,Salud,Oriente,0
422,461.1449954856079,58.0,316.0,31.0,765.7646956824882,Servicios,Sur,0
423,527.9211453625645,35.0,99.0,25.0,512.8411283603102,Servicios,Oriente,0
424,397.6107979329416,21.0,233.0,22.0,792.2656725375858,Salud,Sur,0
425,597.5121545304373,51.0,54.0,1.0,643.0432019515183,Tecnología,Sur,0
426,365.91390644124704,56.0,154.0,1.0,715.5283335129711,Retail,Sur,0
427,811.7208471914998,38.0,62.0,41.0,593.7796032143037,Servicios,Centro,0
428,688.8025882970292,25.0,163.0,5.0,694.0739504714833,Tecnología,Centro,0
429,618.7500721513824,20.0,142.0,44.0,615.2240421021493,Tecnología,Sur,0
430,361.23828076816005,52.0,107.0,25.0,666.1075882571938,Salud,Norte,0
431,402.4470685627609,24.0,276.0,20.0,735.4769653795438,Salud,Sur,0
432,426.32278383285234,37.0,76.0,9.0,666.3765348816424,Salud,Centro,0
433,637.7375192880277,62.0,127.0,4.0,632.8962510520035,Retail,Centro,0
434,530.6256100227049,26.0,247.0,14.0,676.5233356106954,Tecnología,Sur,0
435,585.658416377888,28.0,40.0,35.0,762.905358870137,Retail,Oriente,0
436,601.3262228582385,35.0,47.0,41.0,555.1852335574146,Servicios,Oriente,0
437,506.3786417093441,27.0,212.0,10.0,459.49861279024634,Tecnología,Sur,0
438,528.9991663785006,18.0,142.0,16.0,677.1846859592345,Retail,Oriente,0
439,656.005351363875,42.0,362.0,8.0,746.2160645228917,Tecnología,Oriente,0
440,322.335618492198,52.0,18.0,28.0,460.22435775491886,Servicios,Oriente,0
441,641.2894266773233,61.0,241.0,40.0,724.2193919640964,Servicios,Sur,0
442,518.974290188613,52.0,64.0,17.0,664.056036493188,Tecnología,Centro,0
443,604.5714533537828,69.0,168.0,14.0,610.5225432676899,Salud,Sur,0
444,677.113885766421,50.0,69.0,34.0,610.6767339074268,Servicios,Centro,0
445,659.4752708524387,27.0,290.0,27.0,662.0064904276019,Retail,Norte,0
446,625.9008345729619,57.0,47.0,10.0,497.2189675402975,Tecnología,Centro,0
447,468.03350119892536,45.0,244.0,17.0,523.4266387098465,Tecnología,Sur,0
448,392.63275772530085,62.0,206.0,43.0,819.6914722106934,Servicios,Centro,0
449,16016.168512355169,999.0,5000.0,1307.0,1200.0,Retail,Sur,1
450,584.199637770748,60.0,342.0,46.0,689.6218356854879,Tecnología,Norte,0
451,459.3160308919325,42.0,231.0,15.0,660.5499050496921,Salud,Sur,0
452,616.1934025509777,44.0,363.0,2.0,539.668059892113,Servicios,Centro,0
453,306.1209992815186,35.0,303.0,25.0,498.1748400080179,Salud,Centro,0
454,406.4621123929496,27.0,215.0,22.0,615.3413874701583,Retail,Oriente,0
455,454.6204935152732,38.0,211.0,49.0,712.1658367192719,Salud,Oriente,0
456,658.47939866338,24.0,225.0,45.0,648.6530621013259,Servicios,Oriente,0
457,464.7465295817444,41.0,120.0,28.0,685.1612915433143,Retail,Norte,0
458,588.8017083565203,23.0,283.0,27.0,612.4107800624342,Servicios,Norte,0
459,0.49008193842361214,5.0,-10.0,1700.0,10.0,Tecnología,Oriente,1
460,607.4221978366023,30.0,154.0,25.0,658.5684024007577,Servicios,Sur,0
461,534.2991367523051,46.0,311.0,41.0,698.3994700543099,Retail,Oriente,0
462,492.6410785005383,60.0,75.0,39.0,523.5728545723572,Tecnología,Oriente,0
463,400.8524640363257,18.0,245.0,29.0,644.3989712949759,Servicios,Centro,0
464,679.3929573481275,37.0,192.0,20.0,803.3155901388328,Servicios,Sur,0
465,0.4073110772749208,5.0,5000.0,1444.0,10.0,Servicios,Centro,1
466,518.8458280934414,67.0,301.0,24.0,586.0955404085614,Retail,Centro,0
467,600.2133495097494,55.0,128.0,40.0,666.9109180038614,Tecnología,Norte,0
468,532.6843706329088,62.0,168.0,4.0,671.4530224764253,Retail,Centro,0
469,596.8409938333365,33.0,296.0,42.0,511.2310802450244,Servicios,Sur,0
470,684.290719039519,50.0,2.0,35.0,581.9344302093846,Salud,Sur,0
471,437.5293904573507,59.0,293.0,18.0,727.4399043643092,Retail,Sur,0
472,534.6943278427981,35.0,73.0,26.0,708.9469224736041,Servicios,Centro,0
473,536.5240074836312,21.0,162.0,30.0,472.4420593101558,Servicios,Norte,0
474,628.066689988638,57.0,228.0,8.0,732.2064856443058,Tecnología,Centro,0
475,0.8601981201377473,130.0,-10.0,919.0,1200.0,Servicios,Centro,1
476,469.5946917262382,41.0,257.0,2.0,606.6413279819046,Tecnología,Centro,0
477,477.1218730993809,50.0,341.0,38.0,804.8304946823288,Retail,Centro,0
478,597.6516427959452,65.0,352.0,4.0,733.9598884690655,Servicios,Norte,0
479,505.30548537250377,58.0,280.0,23.0,696.1366689234721,Salud,Centro,0
480,244.1544463122429,41.0,285.0,8.0,608.0981777167012,Servicios,Oriente,0
481,541.7250142941149,55.0,64.0,36.0,657.1674213894747,Servicios,Oriente,0
482,501.3711266672791,46.0,336.0,23.0,475.0846416999546,Servicios,Sur,0
483,393.3443224122898,28.0,272.0,44.0,646.3553498596367,Retail,Norte,0
484,381.25542559617634,42.0,79.0,45.0,826.5220245712321,Retail,Norte,0
485,415.4392084556141,38.0,163.0,25.0,704.7230330493906,Tecnología,Oriente,0
486,433.3607337417181,40.0,138.0,9.0,645.6236450520584,Salud,Oriente,0
487,593.8820410901194,52.0,114.0,44.0,610.5422523595272,Servicios,Oriente,0
488,494.00889068164963,44.0,50.0,36.0,537.6166761911738,Servicios,Sur,0
489,445.4019823591064,48.0,333.0,11.0,585.2437016722138,Salud,Sur,0
490,470.5086199984518,57.0,82.0,11.0,775.2623624962604,Tecnología,Norte,0
491,709.2721431401351,53.0,75.0,34.0,589.9998611001191,Retail,Norte,0
492,222.78758760408272,26.0,71.0,6.0,454.86002891419076,Servicios,Oriente,0
493,546.9517591919882,42.0,136.0,40.0,687.2397419333024,Retail,Norte,0
494,507.9236837073459,31.0,151.0,32.0,642.6767984465433,Tecnología,Centro,0
495,599.5422850428888,65.0,58.0,9.0,517.208969486425,Retail,Centro,0
496,260.83275547350127,35.0,314.0,21.0,674.7039421478532,Salud,Centro,0
497,373.65217871552613,56.0,195.0,13.0,685.7329212223123,Salud,Norte,0
498,628.2165867186845,51.0,73.0,37.0,717.5149513242684,Servicios,Sur,0
499,457.74397394141243,45.0,132.0,23.0,548.8366406441669,Servicios,Norte,0
500,693.3124394014274,38.0,125.0,28.0,595.6816548518415,Retail,Oriente,0
501,495.1084968637479,69.0,15.0,15.0,667.9437845745275,Tecnología,Norte,0
502,435.3474418858708,33.0,110.0,34.0,792.583503416377,Retail,Oriente,0
503,401.0622541170512,36.0,12.0,27.0,644.4160971390289,Tecnología,Oriente,0
504,520.7105501266543,25.0,10.0,30.0,608.2769084170893,Servicios,Sur,0
505,345.50929024711627,30.0,104.0,44.0,688.8065413651303,Servicios,Oriente,0
506,289.1933861025701,52.0,131.0,9.0,672.1566940175492,Retail,Centro,0
507,567.0258751129068,27.0,98.0,12.0,644.9344112231232,Salud,Norte,0
508,630.7060996052951,42.0,242.0,18.0,728.4152697337457,Servicios,Sur,0
509,469.6979198836442,42.0,103.0,48.0,784.5906868272078,Tecnología,Centro,0
510,488.3256081903813,61.0,340.0,4.0,669.7346519688596,Retail,Centro,0
511,522.2390779298458,38.0,159.0,46.0,502.6092430375462,Salud,Centro,0
512,504.6695848281752,21.0,150.0,30.0,680.7814835363994,Salud,Sur,0
513,363.18068970485234,67.0,22.0,21.0,558.7834514679073,Salud,Centro,0
514,493.54609390180156,63.0,39.0,30.0,750.7291879467789,Retail,Norte,0
515,506.29601580274925,65.0,295.0,44.0,700.5019784097261,Salud,Centro,0
516,695.472433714879,41.0,174.0,22.0,747.418014996091,Tecnología,Oriente,0
517,384.9340879005201,39.0,65.0,13.0,684.7207858760086,Tecnología,Norte,0
518,357.34843348125787,23.0,117.0,37.0,722.8990435655157,Retail,Oriente,0
519,640.5496512160784,20.0,278.0,11.0,651.070065017269,Salud,Centro,0
520,593.2805091274092,44.0,169.0,48.0,748.3500574120084,Salud,Sur,0
521,565.811350499576,33.0,82.0,34.0,483.19773626560976,Tecnología,Norte,0
522,0.1450113910842546,5.0,5000.0,1499.0,1200.0,Salud,Oriente,1
523,706.8398864939957,22.0,321.0,24.0,654.1358657142891,Salud,Norte,0
524,436.4608749123437,24.0,120.0,25.0,670.5326984569809,Tecnología,Norte,0
525,446.17229503659746,32.0,71.0,13.0,764.8795214214172,Retail,Sur,0
526,656.720209004819,40.0,88.0,47.0,749.776913691396,Salud,Oriente,0
527,315.93663141006346,69.0,157.0,9.0,705.79906495368,Salud,Centro,0
528,479.09927194340503,21.0,278.0,48.0,623.6632481312794,Salud,Sur,0
529,520.6352398924472,63.0,160.0,1.0,584.6565456583795,Tecnología,Sur,0
530,425.64008790456637,58.0,88.0,23.0,716.1738239696978,Servicios,Centro,0
531,529.8843346768331,46.0,64.0,3.0,584.7338681612454,Retail,Norte,0
532,531.4442974489257,66.0,206.0,40.0,717.1654472619401,Servicios,Centro,0
533,417.39532613230887,42.0,327.0,42.0,730.6934684763871,Servicios,Sur,0
534,0.38577281712805256,999.0,-10.0,1085.0,1200.0,Servicios,Norte,1
535,526.2426316074816,62.0,42.0,13.0,754.6597285503929,Tecnología,Oriente,0
536,707.4794409062845,24.0,307.0,27.0,554.1929368772675,Servicios,Oriente,0
537,617.9287413227669,31.0,20.0,43.0,850.0,Tecnología,Sur,0
538,569.5473370971773,29.0,67.0,15.0,666.9168121891133,Retail,Norte,0
539,553.5286641778497,67.0,248.0,38.0,676.6025850478113,Salud,Norte,0
540,544.2500940898999,25.0,190.0,4.0,596.7297831103651,Servicios,Norte,0
541,464.3211964762837,56.0,19.0,17.0,640.2332889622886,Salud,Centro,0
542,581.4696275686274,30.0,149.0,2.0,618.2468927009767,Retail,Norte,0
543,15362.853991659362,5.0,5000.0,1697.0,10.0,Retail,Oriente,1
544,541.3574271483263,57.0,171.0,10.0,694.2461429620196,Tecnología,Centro,0
545,533.3772471745552,42.0,270.0,26.0,563.1172357572682,Salud,Centro,0
546,526.769569115033,54.0,261.0,12.0,588.073129201436,Tecnología,Oriente,0
547,554.5304405857236,19.0,345.0,38.0,502.2930391103616,Tecnología,Sur,0
548,15838.297399122848,999.0,-10.0,697.0,10.0,Tecnología,Centro,1
549,527.3873996166686,27.0,176.0,2.0,713.2314781572937,Salud,Sur,0
550,563.8771022664018,40.0,89.0,7.0,792.1746272206179,Tecnología,Norte,0
551,557.8480202630631,26.0,331.0,8.0,752.9272105029786,Servicios,Oriente,0
552,371.6297106452372,62.0,228.0,21.0,773.9912452903301,Servicios,Centro,0
553,484.9989163616507,21.0,226.0,41.0,709.9565612325251,Servicios,Centro,0
554,465.51399661409886,41.0,358.0,35.0,580.6867089072449,Retail,Centro,0
555,399.1812227644966,25.0,324.0,45.0,660.3943883332859,Servicios,Norte,0
556,0.9835611072232893,5.0,-10.0,1682.0,1200.0,Retail,Sur,1
557,566.4939801588912,69.0,142.0,48.0,775.7068652865894,Retail,Norte,0
558,384.54906603900474,34.0,238.0,32.0,617.1572809587988,Tecnología,Oriente,0
559,0.3841119828836601,5.0,-10.0,1425.0,1200.0,Tecnología,Oriente,1
560,226.31145855536926,65.0,272.0,33.0,421.0785303919462,Salud,Sur,0
561,435.98571834023306,61.0,132.0,21.0,516.5572320088722,Salud,Centro,0
562,367.15451815478144,23.0,310.0,41.0,620.1272850540894,Tecnología,Sur,0
563,636.3258420266513,43.0,97.0,7.0,581.7649745766182,Salud,Centro,0
564,477.47948108858577,29.0,70.0,14.0,733.1495235934842,Retail,Centro,0
565,319.6995852750924,65.0,25.0,32.0,760.2188989019795,Retail,Oriente,0
566,0.6612200433600273,5.0,-10.0,883.0,10.0,Servicios,Sur,1
567,473.41566611230394,26.0,300.0,29.0,620.7426571483032,Salud,Norte,0
568,14331.228153353553,999.0,-10.0,1903.0,10.0,Tecnología,Sur,1
569,755.4163678922198,33.0,38.0,30.0,724.9255484685431,Servicios,Centro,0
570,423.6061660277317,23.0,258.0,31.0,699.9347417975627,Servicios,Sur,0
571,299.03804663547714,53.0,67.0,11.0,717.7043249846183,Tecnología,Centro,0
572,399.5043915097769,27.0,277.0,18.0,767.8730465153405,Retail,Centro,0
573,424.6894956275696,44.0,47.0,30.0,674.753027180794,Retail,Oriente,0
574,230.3277733590973,56.0,97.0,26.0,603.1697198421565,Retail,Norte,0
575,528.5282722798734,37.0,340.0,12.0,719.665821629331,Salud,Oriente,0
576,802.0968845040704,51.0,89.0,17.0,728.3668272924779,Tecnología,Norte,0
577,301.7889022184879,44.0,131.0,18.0,751.3043645735493,Salud,Sur,0
578,588.5018682160504,49.0,149.0,41.0,599.6524412532397,Servicios,Norte,0
579,399.51221314070455,22.0,87.0,2.0,673.2586542293458,Retail,Norte,0
580,662.4303067483277,24.0,356.0,36.0,580.7248092934171,Retail,Oriente,0
581,471.27732470323707,53.0,207.0,20.0,627.6258535093685,Retail,Norte,0
582,461.63945403712387,56.0,275.0,12.0,570.5041698314814,Retail,Centro,0
583,375.7215496609026,51.0,338.0,49.0,669.9147128317327,Tecnología,Oriente,0
584,452.75105933305133,55.0,223.0,48.0,739.8475704353232,Retail,Oriente,0
585,0.9985477733277037,5.0,5000.0,1122.0,10.0,Retail,Norte,1
586,353.74243274916466,57.0,352.0,13.0,570.068408693519,Salud,Norte,0
587,582.2898842329594,25.0,108.0,49.0,716.8301595121785,Retail,Norte,0
588,367.55111626615917,20.0,339.0,27.0,703.1433841644508,Tecnología,Sur,0
589,497.98386109948535,45.0,10.0,7.0,727.2136394182933,Servicios,Sur,0
590,449.02715266482903,44.0,40.0,9.0,630.8306275652283,Tecnología,Oriente,0
591,486.326305081415,42.0,292.0,11.0,586.8010916905918,Salud,Sur,0
592,734.1215072151559,65.0,172.0,40.0,672.1131491403004,Retail,Sur,0
593,381.5771505886115,58.0,190.0,7.0,577.7994794845366,Tecnología,Centro,0
594,460.57697322525274,60.0,14.0,40.0,727.6805068767351,Retail,Centro,0
595,785.9122739220888,41.0,212.0,26.0,593.9932776283289,Salud,Oriente,0
596,491.8423692818714,21.0,100.0,10.0,482.06349259510046,Retail,Norte,0
597,375.8830337990721,34.0,154.0,3.0,584.1838381536719,Salud,Norte,0
598,598.0131040640949,40.0,180.0,27.0,659.5037231922322,Retail,Centro,0
599,527.8603867551507,60.0,42.0,41.0,590.4301314849149,Tecnología,Sur,0
600,455.3702502414452,45.0,231.0,17.0,738.3952391166181,Tecnología,Norte,0
601,465.813912034091,54.0,140.0,32.0,697.0962622572121,Salud,Centro,0
602,480.9638195553574,30.0,354.0,4.0,621.8780211885365,Retail,Norte,0
603,341.98037467301106,60.0,30.0,36.0,635.6047929693356,Retail,Oriente,0
604,378.1918513125421,66.0,125.0,34.0,631.1879482708451,Retail,Sur,0
605,546.2045525187322,54.0,135.0,12.0,733.6512096167412,Salud,Centro,0
606,397.81553729770786,62.0,194.0,46.0,696.7335258681832,Retail,Oriente,0
607,483.10509363003376,43.0,94.0,32.0,619.7568566614818,Retail,Sur,0
608,426.54838411282304,18.0,194.0,18.0,837.0276095337732,Tecnología,Oriente,0
609,447.1217094116309,57.0,160.0,43.0,578.200562331627,Salud,Centro,0
610,481.87377468716846,26.0,144.0,23.0,615.79485083263,Salud,Oriente,0
611,462.7419228564868,55.0,332.0,30.0,782.5900896185997,Retail,Sur,0
612,310.2086720655269,58.0,289.0,31.0,647.3117248035087,Tecnología,Sur,0
613,251.24198768104498,49.0,197.0,49.0,711.5172697258996,Servicios,Centro,0
614,587.6929629366374,59.0,43.0,11.0,716.1125847914607,Servicios,Centro,0
615,521.9881324666287,38.0,207.0,16.0,563.793340191703,Salud,Centro,0
616,663.1025090288524,67.0,240.0,45.0,586.1477313796133,Tecnología,Norte,0
617,320.40335721160085,38.0,22.0,34.0,674.1806574788369,Retail,Norte,0
618,297.72832191382304,24.0,55.0,11.0,707.039794027608,Servicios,Sur,0
619,532.1253754812603,31.0,205.0,49.0,683.7831215300288,Tecnología,Sur,0
620,15690.639507779462,130.0,-10.0,909.0,1200.0,Servicios,Oriente,1
621,452.64738525684925,48.0,99.0,2.0,501.0012197900164,Servicios,Oriente,0
622,564.5641327913901,68.0,26.0,35.0,521.3451351030767,Servicios,Sur,0
623,531.5299070176566,28.0,126.0,41.0,688.2088583805416,Tecnología,Oriente,0
624,192.0009870882443,42.0,238.0,35.0,606.2769765577298,Tecnología,Centro,0
625,478.446630340225,64.0,71.0,28.0,600.8732179724506,Tecnología,Sur,0
626,526.3996020766118,19.0,107.0,48.0,566.2170282892952,Servicios,Sur,0
627,632.7546452071866,61.0,170.0,11.0,590.9298735298314,Retail,Centro,0
628,510.87018882820945,62.0,55.0,43.0,612.5259441680433,Tecnología,Sur,0
629,421.48600679749336,57.0,290.0,15.0,615.1415929466608,Tecnología,Sur,0
630,368.38573058544324,33.0,258.0,42.0,563.795093690614,Retail,Centro,0
631,523.7348098330223,39.0,188.0,22.0,614.3144497232933,Servicios,Oriente,0
632,464.08823553376925,20.0,101.0,44.0,574.4461697277527,Tecnología,Oriente,0
633,388.810887031337,57.0,126.0,34.0,689.1507151150727,Tecnología,Centro,0
634,598.4634170500902,25.0,304.0,48.0,703.4844274605389,Salud,Oriente,0
635,192.23067898153192,25.0,289.0,37.0,648.3434908715013,Servicios,Sur,0
636,645.502260419792,62.0,9.0,3.0,573.4530629696283,Tecnología,Sur,0
637,662.0750145143188,34.0,2.0,14.0,710.0118610585866,Retail,Centro,0
638,416.4868865995156,23.0,137.0,39.0,736.4684963960697,Retail,Sur,0
639,490.432452337183,18.0,76.0,32.0,504.29197264602897,Servicios,Oriente,0
640,459.5209805517793,65.0,256.0,43.0,646.6052951936714,Servicios,Norte,0
641,507.24631141093005,61.0,322.0,16.0,721.1301854021606,Retail,Norte,0
642,556.5363552079915,53.0,124.0,8.0,543.5298197909208,Salud,Centro,0
643,474.7171982764212,54.0,363.0,5.0,581.04141157493,Salud,Oriente,0
644,700.1465133343424,44.0,22.0,10.0,632.8837484911351,Servicios,Sur,0
645,552.7563927220392,41.0,314.0,32.0,630.9250919215758,Retail,Oriente,0
646,15425.430451929597,5.0,5000.0,1905.0,10.0,Retail,Norte,1
647,555.8096251400367,68.0,233.0,17.0,737.2527948870505,Salud,Norte,0
648,542.2107690079044,24.0,15.0,5.0,704.0115727915918,Servicios,Oriente,0
649,14600.171288851177,130.0,-10.0,968.0,10.0,Servicios,Oriente,1
650,539.4394402738977,52.0,292.0,12.0,818.5507786622517,Tecnología,Sur,0
651,280.2312698941852,41.0,37.0,32.0,579.500924205116,Servicios,Norte,0
652,428.70200531638466,36.0,266.0,16.0,585.6378695820149,Servicios,Norte,0
653,537.8726004308409,63.0,332.0,19.0,642.1541145173994,Retail,Norte,0
654,305.6153606729876,31.0,357.0,36.0,664.3717344624043,Tecnología,Sur,0
655,553.7719236723444,55.0,257.0,40.0,687.5859938563973,Tecnología,Centro,0
656,601.0184080268074,53.0,199.0,38.0,746.7411654740301,Salud,Norte,0
657,644.702434506588,54.0,155.0,37.0,598.0589664311891,Servicios,Sur,0
658,594.1812843929762,21.0,131.0,35.0,603.1265431638732,Salud,Centro,0
659,416.30914120396676,35.0,329.0,42.0,428.98595954610056,Tecnología,Centro,0
660,519.7268843572763,34.0,328.0,10.0,650.425828836136,Retail,Norte,0
661,322.1377523068615,27.0,103.0,8.0,557.2128571386428,Retail,Norte,0
662,576.2445371433532,57.0,93.0,3.0,733.684180083832,Tecnología,Centro,0
663,396.3985682312742,55.0,47.0,22.0,634.9131093595192,Salud,Oriente,0
664,483.9412442580751,41.0,212.0,34.0,725.4074896719834,Tecnología,Centro,0
665,663.5171167764009,60.0,65.0,9.0,601.7617349946397,Salud,Centro,0
666,451.3676881460802,30.0,262.0,22.0,724.4302286098314,Retail,Sur,0
667,611.2926177869817,63.0,187.0,5.0,632.8580045956428,Retail,Norte,0
668,475.3805973360747,48.0,352.0,27.0,570.1581125364897,Tecnología,Oriente,0
669,307.8466475457376,32.0,167.0,47.0,713.1126306706592,Salud,Sur,0
670,510.8587737953449,50.0,184.0,20.0,615.2639653392891,Retail,Oriente,0
671,14051.032240749251,130.0,5000.0,809.0,10.0,Servicios,Norte,1
672,406.1100399246265,37.0,309.0,47.0,748.6290994647208,Servicios,Oriente,0
673,465.8763394351886,45.0,60.0,20.0,601.6321107056367,Salud,Centro,0
674,570.9087587352026,25.0,114.0,34.0,670.8603507312934,Tecnología,Sur,0
675,434.7805390480838,66.0,216.0,21.0,715.2252857737307,Salud,Sur,0
676,562.9408850343303,64.0,100.0,46.0,605.8380216790739,Retail,Sur,0
677,14404.828255915814,5.0,-10.0,618.0,1200.0,Retail,Sur,1
678,475.6503218245343,51.0,33.0,13.0,630.4536915856377,Tecnología,Norte,0
679,510.03452928926686,26.0,211.0,11.0,618.5090022962364,Retail,Oriente,0
680,674.1414618825277,52.0,164.0,3.0,744.3163662873319,Retail,Oriente,0
681,675.3414640064395,63.0,346.0,17.0,645.9497509554407,Servicios,Centro,0
682,482.95961427109745,22.0,111.0,38.0,657.2125462134059,Salud,Oriente,0
